"id","date","dive_number","boat","dive_guide","dive_site","max_depth","water_temperature","sightings"
2317,"2025-07-15",2,"Shark Bait","Aaron","Diamond Rock",24,28,"[{""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 4}]"
2315,"2025-07-15",3,"Shark Bait","Vicky","Hot Springs",24,28,"[{""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Leech Head Shield Slug"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 9}]"
2322,"2025-07-16",3,"Fin & Tonic","Otto","Third Encounter",53,28,"[{""species"" : null, ""count"" : null}]"
2318,"2025-07-16",1,"Shark Bait","Vicky","Tedran Wall",26,28,"[{""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 1}]"
2319,"2025-07-16",2,"Shark Bait","Vicky","Tent Deep",23,28,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}]"
2320,"2025-07-16",1,"Shark Bait","Aaron","Tedran Wall",33,28,"[{""species"" : ""Green Turtle"", ""count"" : 3}]"
2325,"2025-07-17",2,"Shark Bait","Lenny","Muck Dive",21,27,"[{""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 2}]"
2321,"2025-07-17",2,"Shark Bait","Otto","Muck Dive",18,28,"[{""species"" : ""Reef Urchin"", ""count"" : 5}, {""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 1}]"
2324,"2025-07-17",1,"Shark Bait","Lenny","Big Rock Deep",23,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 10}, {""species"" : ""Nurse Shark"", ""count"" : 4}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Nassau Grouper"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 5}]"
2345,"2025-07-18",2,"Shark Bait","Lenny","Big Rock Deep",23,27,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 5}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 10}, {""species"" : ""Lionfish Alive"", ""count"" : 13}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 3}, {""species"" : ""Tiger Grouper"", ""count"" : 6}]"
2335,"2025-07-18",1,"Shark Bait","Otto","Tent Drift",25,28,"[{""species"" : null, ""count"" : null}]"
2336,"2025-07-18",3,"Shark Bait","Otto","Hole in the Corner",23,28,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
2326,"2025-07-19",1,"Shark Bait","Lenny","Shark Shoals",32,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 5}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Lionfish Alive"", ""count"" : 4}]"
2328,"2025-07-19",2,"Shark Bait","Lenny","Hot Springs",23,27,"[{""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Green Turtle"", ""count"" : 12}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 4}]"
2334,"2025-07-19",2,"Shark Bait","Donné","Man of War Shoals",21,27,"[{""species"" : null, ""count"" : null}]"
2332,"2025-07-20",3,"Shark Bait","Donne","Hot Springs",19,27,"[{""species"" : ""Roughtail Stingray"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 9}]"
2333,"2025-07-20",2,"Shark Bait","Lenny/Donne","Tent Drift",21,29,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
2327,"2025-07-20",1,"Shark Bait","Aaron","Customs House",30,29,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 4}]"
2330,"2025-07-20",1,"Shark Bait","Lenny","Customs House",24,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Tiger Grouper"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 5}]"
2329,"2025-07-20",3,"Shark Bait","Aaron","Hot Springs",22,29,"[{""species"" : ""Green Turtle"", ""count"" : 6}]"
2331,"2025-07-20",2,"Shark Bait","Lenny","Tent Drift",24,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 15}, {""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 3}]"
2339,"2025-07-21",3,"Shark Bait","Aaron","50 50",22,29,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 8}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
2337,"2025-07-21",2,"Shark Bait","Otto","Big Rock Deep",23,28,"[{""species"" : ""Nurse Shark"", ""count"" : 2}]"
2338,"2025-07-21",1,"Shark Bait","Aaron","Third Encounter",33,29,"[{""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 3}]"
2341,"2025-07-22",3,"Shark Bait","Aaron","Torrens Point",15,29,"[{""species"" : ""Green Turtle"", ""count"" : 1}]"
2340,"2025-07-22",1,"Shark Bait","Vicky","Tent Deep",26,29,"[{""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 3}, {""species"" : ""Green Turtle"", ""count"" : 4}]"
2343,"2025-07-23",3,"Shark Bait","Lenny","Man of War Shoals",22,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 6}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Yellowfin Grouper"", ""count"" : 3}, {""species"" : ""Flamingo Tongue"", ""count"" : 2}]"
2344,"2025-07-23",2,"Shark Bait","Aaron","Ladder Drift",23,29,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 2}]"
2342,"2025-07-23",1,"Shark Bait","Lenny","Tent Boulders",32,27,"[{""species"" : ""Tiger Grouper"", ""count"" : 3}, {""species"" : ""Longlure Frogfish"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
2348,"2025-07-25",1,"Fin & Tonic","Donné","Tent Drift",22,27,"[{""species"" : ""White-nosed Pipefish"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 5}, {""species"" : ""Lionfish Alive"", ""count"" : 1}]"
2346,"2025-07-25",2,"Shark Bait","Otto","Ladder Labyrinth",21,28,"[{""species"" : null, ""count"" : null}]"
2347,"2025-07-25",3,"Shark Bait","Otto","Torrens Point",14,28,"[{""species"" : ""Lionfish Alive"", ""count"" : 1}]"
2350,"2025-07-26",1,"Fin & Tonic","Lenny","Big Rock Deep",23,27,"[{""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Tiger Grouper"", ""count"" : 4}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 16}, {""species"" : ""Lionfish Alive"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 3}]"
2351,"2025-07-26",2,"Fin & Tonic","Lenny","Hot Springs",24,27,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 10}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Nassau Grouper"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 6}]"
2349,"2025-07-27",1,"Fin & Tonic","Lenny","Customs House",27,27,"[{""species"" : ""Lionfish Dead"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Nassau Grouper"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 4}]"
2352,"2025-07-27",1,"Fin & Tonic","Aaron","Customs House",33,29,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Leech Head Shield Slug"", ""count"" : 1}]"
2353,"2025-07-28",1,"Fin & Tonic","Aaron","Hole in the Corner",24,29,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 3}]"
2354,"2025-07-28",2,"Fin & Tonic","Donné ","Tent Drift",19,27,"[{""species"" : null, ""count"" : null}]"
2355,"2025-07-29",1,"Fin & Tonic","Aaron","Third Encounter",33,29,"[{""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 3}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 6}]"
2356,"2025-07-29",3,"Fin & Tonic","Aaron","Hot Springs",22,29,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 6}]"
2357,"2025-07-30",2,"Fin & Tonic","Aaron","Tent Boulders",12,29,"[{""species"" : ""Longlure Frogfish"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 6}]"
2360,"2025-07-31",2,"Fin & Tonic","Donné ","Ladder Labyrinth",22,27,"[{""species"" : null, ""count"" : null}]"
2358,"2025-07-31",1,"Fin & Tonic","Otto","Diamond Rock",25,28,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 2}]"
2361,"2025-08-01",2,"Shark Bait","Donné ","Ladder Drift",18,28,"[{""species"" : null, ""count"" : null}]"
2368,"2025-08-01",1,"Shark Bait","Lenny","Shark Shoals",32,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Lionfish Alive"", ""count"" : 2}]"
2362,"2025-08-01",3,"Shark Bait","Donné ","Hot Springs",21,28,"[{""species"" : null, ""count"" : null}]"
2359,"2025-08-02",3,"Shark Bait","Donné","Tent Reef",20,28,"[{""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 5}]"
2365,"2025-08-03",3,"Shark Bait","Aaron","Tent Boulders",20,29,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 4}]"
2363,"2025-08-03",1,"Shark Bait","Aaron","50 50",24,29,"[{""species"" : ""Green Turtle"", ""count"" : 8}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}]"
2364,"2025-08-03",1,"Shark Bait","Lenny","50 50",24,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 6}, {""species"" : ""Green Turtle"", ""count"" : 10}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Tiger Grouper"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 1}]"
2366,"2025-08-03",2,"Shark Bait","Lenny","Man of War Shoals",23,27,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 7}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
2367,"2025-08-04",1,"Shark Bait","Lenny","Tent Deep",27,27,"[{""species"" : ""Tiger Grouper"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 7}]"
2369,"2025-08-04",2,"Shark Bait","Robins","Hot Springs",24,29,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 12}, {""species"" : ""Green Turtle"", ""count"" : 8}, {""species"" : ""Southern Stingray"", ""count"" : 6}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Leech Head Shield Slug"", ""count"" : 10}]"
2370,"2025-08-04",3,"Shark Bait","Robin","Tent Drift",21,29,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 50}, {""species"" : ""Leech Head Shield Slug"", ""count"" : 6}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 6}, {""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 6}]"
2371,"2025-08-04",1,"Shark Bait","Aaron","Tent Deep",30,29,"[{""species"" : ""Green Turtle"", ""count"" : 4}]"
2372,"2025-08-04",2,"Shark Bait","Aaron","Hot Springs",22,29,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 6}]"
2379,"2025-08-05",1,"Shark Bait","Aaron","Customs House",30,29,"[{""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}]"
2373,"2025-08-05",1,"Shark Bait","Vicky","Customs House",27,29,"[{""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Leech Head Shield Slug"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}]"
2374,"2025-08-05",2,"Shark Bait","Vicky","Tent Reef",22,29,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}]"
2375,"2025-08-05",2,"Fin & Tonic","Chad","Hot Springs",21,28,"[{""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
2376,"2025-08-05",1,"Fin & Tonic","Donné ","Tent Shallow",22,27,"[{""species"" : null, ""count"" : null}]"
2377,"2025-08-05",1,"Fin & Tonic","Otto","Tent Reef",22,28,"[{""species"" : null, ""count"" : null}]"
2378,"2025-08-05",2,"Fin & Tonic","Donné ","Hot Springs",20,27,"[{""species"" : null, ""count"" : null}]"
2380,"2025-08-05",3,"Shark Bait","Aaron","Ladder Labyrinth",22,29,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 1}]"
2396,"2025-08-05",2,"Shark Bait","Robins ","Tent Shallow",24,29,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Yellowfin Grouper"", ""count"" : 6}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 35}, {""species"" : ""Flamingo Tongue"", ""count"" : 4}]"
2383,"2025-08-06",1,"Shark Bait","Vicky","Tent Reef Wall",26,29,"[{""species"" : ""Longlure Frogfish"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 2}]"
2384,"2025-08-06",2,"Shark Bait","Vicky","Diamond Rock",24,29,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 2}]"
2382,"2025-08-06",3,"Shark Bait","Aaron","50 50",22,29,"[{""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Lionfish Alive"", ""count"" : 2}]"
2395,"2025-08-06",2,"Shark Bait","Robins ","Diamond Rock",24,29,"[{""species"" : ""Nurse Shark"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 8}, {""species"" : ""Green Turtle"", ""count"" : 8}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 7}]"
2381,"2025-08-06",1,"Shark Bait","Aaron","Tent Reef Wall",30,29,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 2}]"
2387,"2025-08-07",2,"Shark Bait","Vicky","Diamond Rock",22,29,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Southern Stingray"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}]"
2388,"2025-08-07",1,"Fin & Tonic","Otto","Tent Reef Wall",27,28,"[{""species"" : null, ""count"" : null}]"
2389,"2025-08-07",2,"Fin & Tonic","Otto","Man of War Shoals",22,28,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 2}]"
2390,"2025-08-07",3,"Fin & Tonic","Otto","Tent Reef",21,28,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 5}]"
2391,"2025-08-07",2,"Fin & Tonic","Donné, Otto","Man of War Shoals",21,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 1}]"
2392,"2025-08-07",2,"Shark Bait","Aaron","Diamond Rock",24,29,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 3}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 4}]"
2393,"2025-08-07",1,"Shark Bait","Robins","Mt. Michel",22,29,"[{""species"" : ""Lionfish Alive"", ""count"" : 4}, {""species"" : ""Yellowfin Grouper"", ""count"" : 6}, {""species"" : ""Nassau Grouper"", ""count"" : 5}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 16}, {""species"" : ""Flamingo Tongue"", ""count"" : 7}, {""species"" : ""Fingerprint Cyphoma"", ""count"" : 4}, {""species"" : ""Tiger Grouper"", ""count"" : 2}]"
2394,"2025-08-07",3,"Shark Bait","Robins ","Tent Boulders",21,29,"[{""species"" : ""Red-tipped Sea Goddess"", ""count"" : 15}, {""species"" : ""Flamingo Tongue"", ""count"" : 12}, {""species"" : ""Green Turtle"", ""count"" : 8}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Nassau Grouper"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 50}]"
2385,"2025-08-07",1,"Fin & Tonic","Lenny","Tent Boulders",30,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Tiger Grouper"", ""count"" : 5}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 8}]"
2386,"2025-08-07",1,"Shark Bait","Vicky","Big Rock Deep",23,29,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Roughtail Stingray"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 3}]"
2399,"2025-08-08",2,"Shark Bait","Otto","Tent Reef",21,29,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}]"
2397,"2025-08-08",1,"Shark Bait","Chad","Customs House",18,29,"[{""species"" : ""Leech Head Shield Slug"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}]"
